,cnstrct_yr,date_lstmo,bin,groundelev,heightroof,bbl,geometry,FLD_AR_ID,FLD_ZONE,STATIC_BFE,Bin #,Job Type,Job Status Descrp,Latest Action Date,Building Type,City Owned,Other Description,ExistingNo. of Stories,Proposed No. of Stories,Existing Height,Proposed Height,Existing Dwelling Units,Proposed Dwelling Units,Existing Occupancy,Proposed Occupancy,Job Description,BBL_x,Borough,CD,CT2010,CB2010,ZoneDist1,ZoneDist2,ZoneDist3,ZoneDist4,LtdHeight,SplitZone,BldgClass,LandUse,LotArea,BldgArea,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,AreaSource,NumBldgs,NumFloors,UnitsRes,UnitsTotal,LotFront,LotDepth,BldgFront,BldgDepth,Ext,ProxCode,LotType,BsmtCode,AssessLand,AssessTot,ExemptLand,ExemptTot,YearBuilt,YearAlter1,YearAlter2,BBL_y,CondoNo,Tract2010,PLUTOMapID,HeightDiff,LFE_est
79278,1930.0,2017-08-22,4303162,5.0,34.49402839,4160530045,"POLYGON ((1040070.343727814 155371.7214587319, 1040072.214787066 155348.9862679827, 1040077.954933062 155349.4587079998, 1040080.057947233 155323.9016724857, 1040047.085572227 155321.1884233232, 1040046.470744055 155328.662817827, 1040043.111826898 155369.4806495818, 1040070.343727814 155371.7214587319))",2811,AE,9.0,4303162,A2,APPLICATION PROCESSED - ENTIRE,05/07/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,37.0,37.0,1.0,1.0,J-3,J-3,"bib work app-005759.rehabilitation with elevation of existing dwelling to be     raised 2 feet. existing foundation shall be demolished, new grade beam, helical  pile foundation system shall be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt     based on legislation intro 389.",4160530045,QN,414,954.0,2004.0,R5A,,,,,N,B2,1.0,4000,2020,0,2020,0,0,0,0,0,0,2,1,2.5,2,2,40.0,100.0,25.0,38.0,,1.0,5.0,2.0,6121.0,13584.0,0.0,0.0,1930,0,0,4160530045,0,954,1,-2.50597161,14.49402839
79279,1930.0,2017-08-22,4303162,5.0,34.49402839,4160530045,"POLYGON ((1040070.343727814 155371.7214587319, 1040072.214787066 155348.9862679827, 1040077.954933062 155349.4587079998, 1040080.057947233 155323.9016724857, 1040047.085572227 155321.1884233232, 1040046.470744055 155328.662817827, 1040043.111826898 155369.4806495818, 1040070.343727814 155371.7214587319))",2811,AE,9.0,4303162,NB,PLAN EXAM - IN PROCESS,07/26/2017,1-2-3 FAMILY,,GEN. CONSTR.,0.0,2.0,0.0,31.0,,2.0,,R-3,nyc bib app-005759. new 2 story modular detached two family home (by others) on open foundation w/ helical piles.,4160530045,QN,414,954.0,2004.0,R5A,,,,,N,B2,1.0,4000,2020,0,2020,0,0,0,0,0,0,2,1,2.5,2,2,40.0,100.0,25.0,38.0,,1.0,5.0,2.0,6121.0,13584.0,0.0,0.0,1930,0,0,4160530045,0,954,1,34.49402839,14.49402839
79280,1930.0,2017-08-22,4303162,5.0,34.49402839,4160530045,"POLYGON ((1040070.343727814 155371.7214587319, 1040072.214787066 155348.9862679827, 1040077.954933062 155349.4587079998, 1040080.057947233 155323.9016724857, 1040047.085572227 155321.1884233232, 1040046.470744055 155328.662817827, 1040043.111826898 155369.4806495818, 1040070.343727814 155371.7214587319))",2811,AE,9.0,4303162,DM,PERMIT ISSUED - ENTIRE JOB/WORK,10/16/2017,1-2-3 FAMILY,,,2.0,0.0,37.0,0.0,1.0,,R-3,,nyc bib app#-005759-bin 4303162-work performed under a nyc ddc bib special project in accordance with nyc ll-1341/2016. partial hand-held/partial mechanical demo. design professional assigned and who supervised demo: cragnolin engineering & design. safety professional assigned: pro-safety. post demo survey was performed by sls and ddc.,4160530045,QN,414,954.0,2004.0,R5A,,,,,N,B2,1.0,4000,2020,0,2020,0,0,0,0,0,0,2,1,2.5,2,2,40.0,100.0,25.0,38.0,,1.0,5.0,2.0,6121.0,13584.0,0.0,0.0,1930,0,0,4160530045,0,954,1,-2.50597161,14.49402839
79298,1910.0,2017-08-22,4303157,5.0,36.49753022,4160530023,"POLYGON ((1040098.956531482 155437.2328106674, 1040073.702644973 155435.1238910003, 1040069.409346476 155486.5329089079, 1040072.481190728 155486.7894700869, 1040072.078960568 155491.6037649114, 1040104.45619239 155494.3078277439, 1040105.861045228 155477.4837144046, 1040095.666183725 155476.6323381531, 1040098.956531482 155437.2328106674))",2811,AE,9.0,4303157,A2,APPLICATION PROCESSED - ENTIRE,10/14/2015,1-2-3 FAMILY,,GEN. CONSTR.,4.0,4.0,40.0,40.0,1.0,1.0,J-3,J-3,"bib work app-011094.rehabilitation with elevation of existing dwelling to be raised 3 feet. existing foundation shall be demolished, new grade beam, helical pile foundation system shall be installed. interior and exterior elevation as needed. no change to use egress or occupancy. this application is fee exempt based on legislation intro 389.",4160530023,QN,414,954.0,2004.0,R5A,,,,,N,C0,2.0,4000,2084,0,2084,0,0,0,0,0,0,2,1,2.75,3,3,40.0,100.0,22.0,35.0,E,1.0,5.0,1.0,8416.0,16300.0,1550.0,1550.0,1910,0,0,4160530023,0,954,1,-3.50246978,13.99753022
79400,1960.0,2017-08-22,5046023,6.0,25.88,5031220120,"POLYGON ((966318.6893941466 155090.5448557453, 966301.4358197268 155079.3207968195, 966278.8558123999 155114.0307011674, 966296.1093868176 155125.2550881536, 966318.6893941466 155090.5448557453))",2832,AE,13.0,5046023,A2,APPLICATION PROCESSED - ENTIRE,12/24/2014,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,35.0,35.0,1.0,1.0,J-3,J-3,"bib work app-01447.rehabilitation with elevation of existing dwelling to be      raised 8 feet. existing foundation shall be demolished, new grade beam, helical  pile foundation system shall be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt     based on legislation intro 389.",5031220120,SI,502,74.0,2017.0,R3-1,,,,,N,A1,1.0,2001,1280,0,1280,0,0,0,0,0,0,2,1,2.0,1,1,23.0,87.0,17.0,36.0,,1.0,5.0,2.0,6060.0,13200.0,1550.0,1550.0,1960,0,0,5031220120,0,74,1,-9.12,11.88
79401,1960.0,2017-08-22,5046023,6.0,25.88,5031220120,"POLYGON ((966318.6893941466 155090.5448557453, 966301.4358197268 155079.3207968195, 966278.8558123999 155114.0307011674, 966296.1093868176 155125.2550881536, 966318.6893941466 155090.5448557453))",2832,AE,13.0,5046023,A1,PLAN EXAM - IN PROCESS,01/05/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,24.0,52.0,1.0,1.0,J-3,R-3,"bib work app-_________.rehabilitation with elevation of existing dwelling to be  raised ___ feet. existing foundation shall be demolished, new grade beam,        helical pile foundation system shall be installed. interior and exterior         elevation as needed. no change to use egress or occupancy. this application is   fee exempt based on legislation intro 389.",5031220120,SI,502,74.0,2017.0,R3-1,,,,,N,A1,1.0,2001,1280,0,1280,0,0,0,0,0,0,2,1,2.0,1,1,23.0,87.0,17.0,36.0,,1.0,5.0,2.0,6060.0,13200.0,1550.0,1550.0,1960,0,0,5031220120,0,74,1,1.88,11.88
79402,1960.0,2017-08-22,5046023,6.0,25.88,5031220120,"POLYGON ((966318.6893941466 155090.5448557453, 966301.4358197268 155079.3207968195, 966278.8558123999 155114.0307011674, 966296.1093868176 155125.2550881536, 966318.6893941466 155090.5448557453))",2832,AE,13.0,5046023,A2,APPLICATION PROCESSED - ENTIRE,02/23/2015,1-2-3 FAMILY,,,2.0,2.0,24.0,24.0,1.0,1.0,J-3,J-3,bib work app-014447. herewith filing sprinkler application in conjunction with   alt 2 520137940 to elevate house.,5031220120,SI,502,74.0,2017.0,R3-1,,,,,N,A1,1.0,2001,1280,0,1280,0,0,0,0,0,0,2,1,2.0,1,1,23.0,87.0,17.0,36.0,,1.0,5.0,2.0,6060.0,13200.0,1550.0,1550.0,1960,0,0,5031220120,0,74,1,1.88,11.88
79403,1960.0,2017-08-22,5046023,6.0,25.88,5031220120,"POLYGON ((966318.6893941466 155090.5448557453, 966301.4358197268 155079.3207968195, 966278.8558123999 155114.0307011674, 966296.1093868176 155125.2550881536, 966318.6893941466 155090.5448557453))",2832,AE,13.0,5046023,A2,APPLICATION PROCESSED - ENTIRE,05/14/2015,1-2-3 FAMILY,,,2.0,2.0,24.0,24.0,1.0,1.0,J-3,J-3,bib work app-014447. herewith filing sprinkler application in conjunction with   alt 2 520137940 to elevate house.,5031220120,SI,502,74.0,2017.0,R3-1,,,,,N,A1,1.0,2001,1280,0,1280,0,0,0,0,0,0,2,1,2.0,1,1,23.0,87.0,17.0,36.0,,1.0,5.0,2.0,6060.0,13200.0,1550.0,1550.0,1960,0,0,5031220120,0,74,1,1.88,11.88
79413,1940.0,2017-08-22,5046090,6.0,29.79,5031240145,"POLYGON ((966443.4598138949 155173.4600442403, 966419.1327628064 155152.3167138301, 966405.4244568939 155168.0893200808, 966388.89857131 155187.1037177507, 966385.3326335576 155191.2063998304, 966390.2594609703 155195.4885435024, 966409.6600127238 155212.3500583241, 966433.9808302211 155184.3668465823, 966443.4598138949 155173.4600442403))",2832,AE,13.0,5046090,NB,PLAN EXAM - IN PROCESS,08/01/2016,1-2-3 FAMILY,,GEN. CONSTR.,0.0,3.0,0.0,26.0,,2.0,,R-3,"bib app#024935 build it back program.  reconstruction of a 2-family, 3-story detached residence.",5031240145,SI,502,74.0,2015.0,R3-1,,,,,N,B1,1.0,3290,2688,0,2688,0,0,0,0,0,0,2,1,2.5,2,2,44.96,75.81,28.0,48.0,,1.0,3.0,1.0,6060.0,21120.0,1550.0,1550.0,1940,0,0,5031240145,0,74,1,29.79,10.79
79423,1915.0,2017-08-22,5046028,8.0,17.83,5031220128,"POLYGON ((966190.7500174771 154956.0799015809, 966175.1654029794 154938.2377456653, 966141.7353517258 154967.4378184863, 966157.3199662266 154985.2799744066, 966190.7500174771 154956.0799015809))",2832,AE,13.0,5046028,A1,PLAN EXAM - IN PROCESS,07/15/2014,1-2-3 FAMILY,,GEN. CONSTR.,1.0,1.0,18.0,21.0,1.0,1.0,J-3,R-3,"bib work application 004454.rehab with elevation of existing  dwelling to be     raised to fema base flood elevation plus 2.8?. existing foundation shell be      demolished,.new open p. conc. pier & helical pile foundation system shall be     installed,change to use or occupancy &interior, exterior renovation.this is fee  exempt based on legislation intro 389",5031220128,SI,502,74.0,2021.0,R3-1,,,,,N,A2,1.0,2100,904,0,904,0,0,0,0,0,0,2,1,1.0,1,1,28.0,75.0,21.0,50.0,E,1.0,5.0,2.0,5040.0,18600.0,1550.0,1550.0,1915,0,0,5031220128,0,74,1,-0.17,15.83
79456,2002.0,2017-08-22,5134817,9.0,30.89,5034910099,"POLYGON ((965327.0745794788 154407.5695156629, 965317.0690220576 154396.4540523348, 965308.1956802331 154404.4415691548, 965282.9385128927 154427.176759904, 965292.9437422302 154438.2918951532, 965317.5079975576 154416.1807189027, 965327.0745794788 154407.5695156629))",2832,AE,13.0,5134817,A2,PLAN EXAM - APPROVED,06/02/2017,1-2-3 FAMILY,,GEN. CONSTR.,3.0,3.0,24.0,24.0,1.0,1.0,J-3,J-3,bib app-018620 rehab of existing single family home. relocation of existing utilities to 3rd fl.,5034910099,SI,502,70.0,3022.0,R3-2,,,,,N,A5,1.0,1035,1675,0,1675,0,0,0,0,0,0,2,1,3.0,1,1,15.0,55.0,15.0,45.0,,2.0,5.0,0.0,2643.0,15200.0,1550.0,1550.0,2002,0,0,5034910099,0,70,1,6.89,9.89
80671,1920.0,2017-08-22,5054885,3.0,14.39,5038300026,"POLYGON ((961180.9175174832 149596.3829438334, 961193.9027277209 149581.6041019906, 961199.9447103896 149586.9128184065, 961210.0490209025 149575.4128414143, 961215.6996001462 149568.9817519105, 961206.2278343142 149560.6599181623, 961199.2399873894 149554.5201666608, 961170.4998873927 149587.2300749949, 961180.9175174832 149596.3829438334))",3012,AE,11.0,5054885,DM,PERMIT ISSUED - ENTIRE JOB/WORK,07/10/2017,1-2-3 FAMILY,,,1.0,0.0,12.0,0.0,1.0,,R-3,,nyc bib app-002230-bin 5054885 - work performed under nyc ddc bib special project in accordance with nyc ll-1341/2016. partial hand-held/partial mechanical demo. design professional assigned and who supervised demo: cragnolin engineering & design. safety professional assigned: pro-safety. post demo survey was performed by sls and ddc.,5038300026,SI,502,112.01,1027.0,R3-1,,,,,N,A6,1.0,2400,468,0,468,0,0,0,0,0,0,2,1,1.0,1,1,40.0,60.0,12.0,24.0,,1.0,5.0,2.0,6600.0,10740.0,0.0,0.0,1920,0,0,5038300026,0,11201,1,2.39,7.39
80679,1930.0,2017-08-22,5054972,4.0,22.23,5038470042,"POLYGON ((960861.8200585541 149103.379992835, 960835.539927394 149078.4000559006, 960817.203021811 149097.6913559108, 960849.571395398 149128.4586828283, 960861.7459117327 149115.6503094941, 960855.6576693086 149109.8632475853, 960861.8200585541 149103.379992835))",3012,AE,11.0,5054972,A2,PLAN EXAM - IN PROCESS,10/22/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,23.0,23.0,1.0,1.0,J-3,J-3,"the existing dwelling is to be rehabilitated & elevated above the design  flood elevation, with selective removal of the existing foundation and  the removal of debris off site as required in preparation for the  proposed construction of a new foundation in accordance with the  n.y.c adopted text zoning amendment & appendix g of the 2008 new york",5038470042,SI,502,112.01,2022.0,R3-2,,,,,N,A1,1.0,1800,992,0,992,0,0,0,0,0,0,2,1,2.0,1,1,30.0,60.0,22.0,22.0,,1.0,5.0,0.0,7675.0,14330.0,0.0,0.0,1930,0,0,5038470042,0,11201,1,-0.77,6.23
80680,1930.0,2017-08-22,5054972,4.0,22.23,5038470042,"POLYGON ((960861.8200585541 149103.379992835, 960835.539927394 149078.4000559006, 960817.203021811 149097.6913559108, 960849.571395398 149128.4586828283, 960861.7459117327 149115.6503094941, 960855.6576693086 149109.8632475853, 960861.8200585541 149103.379992835))",3012,AE,11.0,5054972,A2,PLAN EXAM - IN PROCESS,06/10/2016,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,21.0,21.0,1.0,1.0,J-3,J-3,"the existing dwelling is to be rehabilitated & elevated above the dfe, with selective removal of the existing foundation and the removal of debris off site as the required preparation for the proposed construction of a new foundation in accordance with the nyc adopted text zoning amendment & appendix g of the 2014 nyc bc. nyc bib app-025450.",5038470042,SI,502,112.01,2022.0,R3-2,,,,,N,A1,1.0,1800,992,0,992,0,0,0,0,0,0,2,1,2.0,1,1,30.0,60.0,22.0,22.0,,1.0,5.0,0.0,7675.0,14330.0,0.0,0.0,1930,0,0,5038470042,0,11201,1,1.23,6.23
80681,1930.0,2017-08-22,5054972,4.0,22.23,5038470042,"POLYGON ((960861.8200585541 149103.379992835, 960835.539927394 149078.4000559006, 960817.203021811 149097.6913559108, 960849.571395398 149128.4586828283, 960861.7459117327 149115.6503094941, 960855.6576693086 149109.8632475853, 960861.8200585541 149103.379992835))",3012,AE,11.0,5054972,A2,PLAN EXAM - IN PROCESS,08/09/2016,1-2-3 FAMILY,,,3.0,3.0,33.0,33.0,1.0,1.0,J-3,J-3,proposed sprinkler system is designed in accordance with nfpa 13d.  proposed sprinkler system to be installed in a residential building.  design criteria to meet or exceed nfpa standards.  all necessary approvals from local water authorities having jurisdiction shall be obtained prior to commencement of work. bib app#025450,5038470042,SI,502,112.01,2022.0,R3-2,,,,,N,A1,1.0,1800,992,0,992,0,0,0,0,0,0,2,1,2.0,1,1,30.0,60.0,22.0,22.0,,1.0,5.0,0.0,7675.0,14330.0,0.0,0.0,1930,0,0,5038470042,0,11201,1,-10.77,6.23
80688,1945.0,2017-08-22,5054901,2.0,20.72,5038320034,"POLYGON ((960959.00818439 149223.290186088, 960973.7499528094 149207.6799810713, 960956.0770878938 149190.9903819112, 960943.7299997212 149179.329972163, 960927.9623147267 149196.0264610869, 960931.8704433895 149199.717070494, 960952.2598383147 149218.9722813235, 960953.2854268112 149217.8859973976, 960959.00818439 149223.290186088))",3012,AE,11.0,5054901,A1,PLAN EXAM - IN PROCESS,02/20/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,3.0,21.0,31.0,1.0,1.0,J-3,R-3,"bib work app-005906.rehabilitation with elevation of existing dwelling to be     raised 10 feet. existing foundation shall be demolished, new grade beam, helical pile foundation system shall be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt     based on legislation intro 389.",5038320034,SI,502,112.01,2021.0,R3-2,,,,,N,A2,1.0,1800,814,0,814,0,0,0,0,0,0,2,1,1.5,1,1,30.0,60.0,22.0,22.0,,1.0,5.0,0.0,3480.0,9000.0,1550.0,1550.0,1945,0,0,5038320034,0,11201,1,-0.28,7.72
80689,1945.0,2017-08-22,5054901,2.0,20.72,5038320034,"POLYGON ((960959.00818439 149223.290186088, 960973.7499528094 149207.6799810713, 960956.0770878938 149190.9903819112, 960943.7299997212 149179.329972163, 960927.9623147267 149196.0264610869, 960931.8704433895 149199.717070494, 960952.2598383147 149218.9722813235, 960953.2854268112 149217.8859973976, 960959.00818439 149223.290186088))",3012,AE,11.0,5054901,A2,APPLICATION PROCESSED - ENTIRE,02/19/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,21.0,21.0,1.0,1.0,J-3,J-3,"bib work app-005906.rehabilitation with elevation of existing dwelling to be     raised 10 feet. existing foundation shall be demolished, new grade beam, helical pile foundation system shall be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt     based on legislation intro 389.",5038320034,SI,502,112.01,2021.0,R3-2,,,,,N,A2,1.0,1800,814,0,814,0,0,0,0,0,0,2,1,1.5,1,1,30.0,60.0,22.0,22.0,,1.0,5.0,0.0,3480.0,9000.0,1550.0,1550.0,1945,0,0,5038320034,0,11201,1,-0.28,7.72
80690,1945.0,2017-08-22,5054901,2.0,20.72,5038320034,"POLYGON ((960959.00818439 149223.290186088, 960973.7499528094 149207.6799810713, 960956.0770878938 149190.9903819112, 960943.7299997212 149179.329972163, 960927.9623147267 149196.0264610869, 960931.8704433895 149199.717070494, 960952.2598383147 149218.9722813235, 960953.2854268112 149217.8859973976, 960959.00818439 149223.290186088))",3012,AE,11.0,5054901,A2,APPLICATION PROCESSED - ENTIRE,03/03/2015,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,30.0,30.0,1.0,1.0,J-3,J-3,"bib work app-005906.rehabilitation with elevation of existing dwelling to be     raised 11 feet. existing foundation shall be demolished, new grade beam, helical pile foundation system shall be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt     based on legislation intro 389.",5038320034,SI,502,112.01,2021.0,R3-2,,,,,N,A2,1.0,1800,814,0,814,0,0,0,0,0,0,2,1,1.5,1,1,30.0,60.0,22.0,22.0,,1.0,5.0,0.0,3480.0,9000.0,1550.0,1550.0,1945,0,0,5038320034,0,11201,1,-9.28,7.72
80754,1965.0,2017-08-22,3189494,12.0,28.36,3070430011,"POLYGON ((982787.3628215634 148258.8839784153, 982773.1712488999 148226.8161291703, 982771.3608850531 148227.6173086627, 982754.5754855567 148235.0457715073, 982768.7670582245 148267.1136207477, 982787.3628215634 148258.8839784153))",3030,AO,-9999.0,3189494,A1,APPLICATION ASSIGNED TO PLAN EXAMINER,05/11/2016,1-2-3 FAMILY,,GEN. CONSTR.,2.0,2.0,29.0,29.0,1.0,1.0,J-3,R-3,bib # 016263 existing 2 story 1 family to have existing basement filled and flood venting installed to conform to flood zone and program requirements. the existing garage to remain with flood vents installed. the existing floor height conforms to requirement therefore no need for a lift. new mech room constructed on 1st floor dwelling.,3070430011,BK,313,336.0,2008.0,R3-1,,,,,N,B2,1.0,3000,2057,0,2057,0,0,0,0,0,0,2,1,2.0,2,2,30.0,100.0,22.0,34.0,G,2.0,2.0,1.0,5894.0,19143.0,0.0,0.0,1965,0,0,3070430011,0,336,1,-0.64,20.36
80924,1938.0,2017-08-22,4529987,6.0,17.72796682,4163400050,"POLYGON ((1015500.94404781 145659.5906205827, 1015495.989333316 145657.3754019073, 1015492.532319235 145665.1079979847, 1015479.31449789 145694.6715871554, 1015491.587111146 145700.1587809083, 1015508.262274639 145662.8625956742, 1015500.94404781 145659.5906205827))",3061,AE,10.0,4529987,A2,APPLICATION PROCESSED - ENTIRE,02/08/2016,1-2-3 FAMILY,,GEN. CONSTR.,3.0,3.0,23.0,23.0,1.0,1.0,J-3,J-3,"bib work app-002188.rehabilitation with elevation of existing dwelling to be raised 5 feet. existing foundation shall be demolished, new grade beam, helical pile foundation system shall be installed. interior and exterior elevation as needed. no change to use egress or occupancy. this application is fee exempt based on legislation intro 389.",4163400050,QN,414,916.01,4000.0,R4,,,,,N,A8,1.0,920966,751,0,750,0,0,0,0,0,0,2,507,1.0,411,427,400.83,2530.83,25.0,30.0,,1.0,5.0,0.0,928740.0,1949004.0,928740.0,1548462.0,1938,0,0,4163400050,0,91601,1,-5.27203318,13.72796682
80926,1938.0,2017-08-22,4529960,7.0,13.28252007,4163400050,"POLYGON ((1015590.442228395 145732.8417864056, 1015599.486501651 145728.9431721563, 1015600.706971647 145729.3680400779, 1015604.070153893 145719.7076263295, 1015605.561948806 145715.4222018267, 1015594.220107974 145711.4737189157, 1015600.412680895 145693.6860248315, 1015586.509821565 145688.8458114114, 1015577.025260475 145716.0888671585, 1015573.273627565 145726.8647642403, 1015590.442228395 145732.8417864056))",3061,AE,10.0,4529960,A2,APPLICATION PROCESSED - ENTIRE,05/18/2015,1-2-3 FAMILY,,GEN. CONSTR.,1.0,1.0,18.0,18.0,1.0,1.0,J-3,J-3,"bib work app-001152 .rehabilitation with elevation of existing dwelling to be   raised 4 feet. existing foundation shell be demolished ,new grade beam, helical  pile foundation system shell be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt",4163400050,QN,414,916.01,4000.0,R4,,,,,N,A8,1.0,920966,751,0,750,0,0,0,0,0,0,2,507,1.0,411,427,400.83,2530.83,25.0,30.0,,1.0,5.0,0.0,928740.0,1949004.0,928740.0,1548462.0,1938,0,0,4163400050,0,91601,1,-4.71747993,10.28252007
80927,1938.0,2017-08-22,4529960,7.0,13.28252007,4163400050,"POLYGON ((1015590.442228395 145732.8417864056, 1015599.486501651 145728.9431721563, 1015600.706971647 145729.3680400779, 1015604.070153893 145719.7076263295, 1015605.561948806 145715.4222018267, 1015594.220107974 145711.4737189157, 1015600.412680895 145693.6860248315, 1015586.509821565 145688.8458114114, 1015577.025260475 145716.0888671585, 1015573.273627565 145726.8647642403, 1015590.442228395 145732.8417864056))",3061,AE,10.0,4529960,A2,APPLICATION PROCESSED - ENTIRE,05/18/2015,1-2-3 FAMILY,,GEN. CONSTR.,1.0,1.0,18.0,18.0,1.0,1.0,J-3,J-3,"bib work app-001152 .rehabilitation with elevation of existing dwelling to be   raised 4 feet. existing foundation shell be demolished ,new grade beam, helical  pile foundation system shell be installed. interior and exterior elevation as    needed. no change to use egress or occupancy. this application is fee exempt",4163400050,QN,414,916.01,4000.0,R4,,,,,N,A8,1.0,920966,751,0,750,0,0,0,0,0,0,2,507,1.0,411,427,400.83,2530.83,25.0,30.0,,1.0,5.0,0.0,928740.0,1949004.0,928740.0,1548462.0,1938,0,0,4163400050,0,91601,1,-4.71747993,10.28252007
80928,1938.0,2017-08-22,4529960,7.0,13.28252007,4163400050,"POLYGON ((1015590.442228395 145732.8417864056, 1015599.486501651 145728.9431721563, 1015600.706971647 145729.3680400779, 1015604.070153893 145719.7076263295, 1015605.561948806 145715.4222018267, 1015594.220107974 145711.4737189157, 1015600.412680895 145693.6860248315, 1015586.509821565 145688.8458114114, 1015577.025260475 145716.0888671585, 1015573.273627565 145726.8647642403, 1015590.442228395 145732.8417864056))",3061,AE,10.0,4529960,A2,APPLICATION PROCESSED - ENTIRE,07/27/2015,1-2-3 FAMILY,,,2.0,2.0,18.0,18.0,1.0,1.0,J-3,J-3,bib work app-001552. herewith filing sprinkler application in conjunction with   alt 2 440220529 to elevate house,4163400050,QN,414,916.01,4000.0,R4,,,,,N,A8,1.0,920966,751,0,750,0,0,0,0,0,0,2,507,1.0,411,427,400.83,2530.83,25.0,30.0,,1.0,5.0,0.0,928740.0,1949004.0,928740.0,1548462.0,1938,0,0,4163400050,0,91601,1,-4.71747993,10.28252007
